post,visa_class,issuances,year,month,source_file,date,country
Guangzhou,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,China
Guatemala City,F1,20,2025,2,2025_02_post.xlsx,2025-02-01,
Guatemala City,J1,15,2025,2,2025_02_post.xlsx,2025-02-01,
Guatemala City,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Guayaquil,F1,28,2025,2,2025_02_post.xlsx,2025-02-01,Ecuador
Guayaquil,J1,465,2025,2,2025_02_post.xlsx,2025-02-01,Ecuador
Guayaquil,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Ecuador
Halifax,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Hanoi,F1,95,2025,2,2025_02_post.xlsx,2025-02-01,Vietnam
Hanoi,J1,33,2025,2,2025_02_post.xlsx,2025-02-01,Vietnam
Hanoi,M1,3,2025,2,2025_02_post.xlsx,2025-02-01,Vietnam
Harare,F1,33,2025,2,2025_02_post.xlsx,2025-02-01,Zimbabwe
Harare,J1,17,2025,2,2025_02_post.xlsx,2025-02-01,Zimbabwe
Havana,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Havana,J1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Helsinki,J1,29,2025,2,2025_02_post.xlsx,2025-02-01,
Hermosillo,F1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Hermosillo,J1,11,2025,2,2025_02_post.xlsx,2025-02-01,
Ho Chi Minh City,F1,204,2025,2,2025_02_post.xlsx,2025-02-01,Vietnam
Ho Chi Minh City,J1,25,2025,2,2025_02_post.xlsx,2025-02-01,Vietnam
Ho Chi Minh City,M1,4,2025,2,2025_02_post.xlsx,2025-02-01,Vietnam
Hong Kong,F1,64,2025,2,2025_02_post.xlsx,2025-02-01,Hong Kong
Hong Kong,J1,56,2025,2,2025_02_post.xlsx,2025-02-01,Hong Kong
Hong Kong,M1,9,2025,2,2025_02_post.xlsx,2025-02-01,Hong Kong
Hyderabad,F1,142,2025,2,2025_02_post.xlsx,2025-02-01,India
Hyderabad,J1,76,2025,2,2025_02_post.xlsx,2025-02-01,India
Hyderabad,M1,8,2025,2,2025_02_post.xlsx,2025-02-01,India
Islamabad,F1,102,2025,2,2025_02_post.xlsx,2025-02-01,Pakistan
Islamabad,J1,48,2025,2,2025_02_post.xlsx,2025-02-01,Pakistan
Istanbul,F1,22,2025,2,2025_02_post.xlsx,2025-02-01,Turkey
Istanbul,J1,22,2025,2,2025_02_post.xlsx,2025-02-01,Turkey
Istanbul,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Turkey
Jakarta,F1,31,2025,2,2025_02_post.xlsx,2025-02-01,Indonesia
Jakarta,J1,295,2025,2,2025_02_post.xlsx,2025-02-01,Indonesia
Jeddah,F1,71,2025,2,2025_02_post.xlsx,2025-02-01,Saudi Arabia
Jeddah,J1,11,2025,2,2025_02_post.xlsx,2025-02-01,Saudi Arabia
Jeddah,M1,16,2025,2,2025_02_post.xlsx,2025-02-01,Saudi Arabia
Jerusalem,F1,5,2025,2,2025_02_post.xlsx,2025-02-01,
Jerusalem,J1,13,2025,2,2025_02_post.xlsx,2025-02-01,
Johannesburg,F1,12,2025,2,2025_02_post.xlsx,2025-02-01,South Africa
Johannesburg,J1,179,2025,2,2025_02_post.xlsx,2025-02-01,South Africa
Johannesburg,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,South Africa
Juba,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Kampala,F1,15,2025,2,2025_02_post.xlsx,2025-02-01,
Kampala,J1,14,2025,2,2025_02_post.xlsx,2025-02-01,
Karachi,F1,50,2025,2,2025_02_post.xlsx,2025-02-01,Pakistan
Karachi,J1,22,2025,2,2025_02_post.xlsx,2025-02-01,Pakistan
Karachi,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,Pakistan
Kathmandu,F1,797,2025,2,2025_02_post.xlsx,2025-02-01,Nepal
Kathmandu,J1,19,2025,2,2025_02_post.xlsx,2025-02-01,Nepal
Kigali,F1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Kigali,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Kingston,F1,22,2025,2,2025_02_post.xlsx,2025-02-01,Jamaica
Kingston,J1,1280,2025,2,2025_02_post.xlsx,2025-02-01,Jamaica
Kingston,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Jamaica
Kolkata,F1,17,2025,2,2025_02_post.xlsx,2025-02-01,India
Kolkata,J1,25,2025,2,2025_02_post.xlsx,2025-02-01,India
Kolkata,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,India
Krakow,F1,5,2025,2,2025_02_post.xlsx,2025-02-01,Poland
Krakow,J1,102,2025,2,2025_02_post.xlsx,2025-02-01,Poland
Kuala Lumpur,F1,28,2025,2,2025_02_post.xlsx,2025-02-01,Malaysia
Kuala Lumpur,J1,26,2025,2,2025_02_post.xlsx,2025-02-01,Malaysia
Kuwait City,F1,23,2025,2,2025_02_post.xlsx,2025-02-01,
Kuwait City,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Kyiv,J1,24,2025,2,2025_02_post.xlsx,2025-02-01,
La Paz,F1,21,2025,2,2025_02_post.xlsx,2025-02-01,
La Paz,J1,38,2025,2,2025_02_post.xlsx,2025-02-01,
La Paz,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Lagos,F1,18,2025,2,2025_02_post.xlsx,2025-02-01,Nigeria
Lagos,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,Nigeria
Libreville,F1,9,2025,2,2025_02_post.xlsx,2025-02-01,
Lilongwe,F1,20,2025,2,2025_02_post.xlsx,2025-02-01,
Lilongwe,J1,5,2025,2,2025_02_post.xlsx,2025-02-01,
Lima,F1,86,2025,2,2025_02_post.xlsx,2025-02-01,Peru
Lima,J1,84,2025,2,2025_02_post.xlsx,2025-02-01,Peru
Lima,M1,3,2025,2,2025_02_post.xlsx,2025-02-01,Peru
Lisbon,F1,20,2025,2,2025_02_post.xlsx,2025-02-01,
Lisbon,J1,45,2025,2,2025_02_post.xlsx,2025-02-01,
Ljubljana,F1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Ljubljana,J1,5,2025,2,2025_02_post.xlsx,2025-02-01,
Lome,F1,12,2025,2,2025_02_post.xlsx,2025-02-01,
Lome,J1,3,2025,2,2025_02_post.xlsx,2025-02-01,
London,F1,103,2025,2,2025_02_post.xlsx,2025-02-01,United Kingdom
London,J1,729,2025,2,2025_02_post.xlsx,2025-02-01,United Kingdom
London,M1,75,2025,2,2025_02_post.xlsx,2025-02-01,United Kingdom
Luanda,F1,10,2025,2,2025_02_post.xlsx,2025-02-01,
Luanda,J1,8,2025,2,2025_02_post.xlsx,2025-02-01,
Lusaka,F1,13,2025,2,2025_02_post.xlsx,2025-02-01,
Lusaka,J1,6,2025,2,2025_02_post.xlsx,2025-02-01,
Lusaka,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Luxembourg,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Luxembourg,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Luxembourg,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Madrid,F1,85,2025,2,2025_02_post.xlsx,2025-02-01,Spain
Madrid,J1,643,2025,2,2025_02_post.xlsx,2025-02-01,Spain
Madrid,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Spain
Malabo,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Malabo,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Managua,F1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Managua,J1,11,2025,2,2025_02_post.xlsx,2025-02-01,
Manama,F1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Manama,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Manama,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Manila,F1,25,2025,2,2025_02_post.xlsx,2025-02-01,Philippines
Manila,J1,309,2025,2,2025_02_post.xlsx,2025-02-01,Philippines
Manila,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Philippines
Maputo,F1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Maputo,J1,8,2025,2,2025_02_post.xlsx,2025-02-01,
Maseru,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Matamoros,F1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Matamoros,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Mbabane,F1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Mbabane,J1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Melbourne,F1,16,2025,2,2025_02_post.xlsx,2025-02-01,Australia
Melbourne,J1,139,2025,2,2025_02_post.xlsx,2025-02-01,Australia
Merida,F1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Merida,J1,110,2025,2,2025_02_post.xlsx,2025-02-01,
Merida,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Mexico City,F1,32,2025,2,2025_02_post.xlsx,2025-02-01,Mexico
Mexico City,J1,506,2025,2,2025_02_post.xlsx,2025-02-01,Mexico
Mexico City,M1,6,2025,2,2025_02_post.xlsx,2025-02-01,Mexico
Milan,F1,53,2025,2,2025_02_post.xlsx,2025-02-01,Italy
Milan,J1,132,2025,2,2025_02_post.xlsx,2025-02-01,Italy
Milan,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Italy
Monrovia,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Monrovia,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Monterrey,F1,19,2025,2,2025_02_post.xlsx,2025-02-01,Mexico
Monterrey,J1,67,2025,2,2025_02_post.xlsx,2025-02-01,Mexico
Monterrey,M1,5,2025,2,2025_02_post.xlsx,2025-02-01,Mexico
Montevideo,F1,6,2025,2,2025_02_post.xlsx,2025-02-01,
Montevideo,J1,17,2025,2,2025_02_post.xlsx,2025-02-01,
Montreal,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,Canada
Mumbai,F1,24,2025,2,2025_02_post.xlsx,2025-02-01,India
Mumbai,J1,48,2025,2,2025_02_post.xlsx,2025-02-01,India
Mumbai,M1,12,2025,2,2025_02_post.xlsx,2025-02-01,India
Munich,F1,21,2025,2,2025_02_post.xlsx,2025-02-01,Germany
Munich,J1,163,2025,2,2025_02_post.xlsx,2025-02-01,Germany
Munich,M1,4,2025,2,2025_02_post.xlsx,2025-02-01,Germany
Muscat,F1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Muscat,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,
N`Djamena,F1,7,2025,2,2025_02_post.xlsx,2025-02-01,
Naha,F1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Naha,J1,9,2025,2,2025_02_post.xlsx,2025-02-01,
Nairobi,F1,36,2025,2,2025_02_post.xlsx,2025-02-01,Kenya
Nairobi,J1,39,2025,2,2025_02_post.xlsx,2025-02-01,Kenya
Nairobi,M1,3,2025,2,2025_02_post.xlsx,2025-02-01,Kenya
Naples,F1,8,2025,2,2025_02_post.xlsx,2025-02-01,
Naples,J1,30,2025,2,2025_02_post.xlsx,2025-02-01,
Naples,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Nassau,F1,15,2025,2,2025_02_post.xlsx,2025-02-01,
Nassau,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Nassau,M1,4,2025,2,2025_02_post.xlsx,2025-02-01,
New Delhi,F1,12,2025,2,2025_02_post.xlsx,2025-02-01,India
New Delhi,J1,88,2025,2,2025_02_post.xlsx,2025-02-01,India
New Delhi,M1,6,2025,2,2025_02_post.xlsx,2025-02-01,India
Nicosia,J1,7,2025,2,2025_02_post.xlsx,2025-02-01,
Nouakchott,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Nuevo Laredo,F1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Nuevo Laredo,J1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Nuevo Laredo,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Osaka/Kobe,F1,145,2025,2,2025_02_post.xlsx,2025-02-01,Japan
Osaka/Kobe,J1,114,2025,2,2025_02_post.xlsx,2025-02-01,Japan
Osaka/Kobe,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Japan
Oslo,F1,12,2025,2,2025_02_post.xlsx,2025-02-01,Norway
Oslo,J1,22,2025,2,2025_02_post.xlsx,2025-02-01,Norway
Ottawa,F1,5,2025,2,2025_02_post.xlsx,2025-02-01,
Ottawa,J1,7,2025,2,2025_02_post.xlsx,2025-02-01,
Ottawa,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Ouagadougou,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Ouagadougou,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Panama City,F1,13,2025,2,2025_02_post.xlsx,2025-02-01,
Panama City,J1,26,2025,2,2025_02_post.xlsx,2025-02-01,
Panama City,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Paramaribo,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Paramaribo,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Paris,F1,125,2025,2,2025_02_post.xlsx,2025-02-01,France
Paris,J1,545,2025,2,2025_02_post.xlsx,2025-02-01,France
Paris,M1,10,2025,2,2025_02_post.xlsx,2025-02-01,France
Perth,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Perth,J1,11,2025,2,2025_02_post.xlsx,2025-02-01,
Perth,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Phnom Penh,F1,16,2025,2,2025_02_post.xlsx,2025-02-01,
Phnom Penh,J1,12,2025,2,2025_02_post.xlsx,2025-02-01,
Phnom Penh,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Podgorica,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Podgorica,J1,11,2025,2,2025_02_post.xlsx,2025-02-01,
Port Louis,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Port Louis,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Port Moresby,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Port of Spain,F1,8,2025,2,2025_02_post.xlsx,2025-02-01,
Port of Spain,J1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Port of Spain,M1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Porto Alegre,F1,24,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Porto Alegre,J1,56,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Porto Alegre,M1,3,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Prague,F1,6,2025,2,2025_02_post.xlsx,2025-02-01,Czech Republic
Prague,J1,143,2025,2,2025_02_post.xlsx,2025-02-01,Czech Republic
Prague,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,Czech Republic
Praia,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Praia,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Pristina,J1,9,2025,2,2025_02_post.xlsx,2025-02-01,
Quebec,F1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Quebec,J1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Quito,F1,21,2025,2,2025_02_post.xlsx,2025-02-01,Ecuador
Quito,J1,382,2025,2,2025_02_post.xlsx,2025-02-01,Ecuador
Quito,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,Ecuador
Rangoon,F1,96,2025,2,2025_02_post.xlsx,2025-02-01,
Recife,F1,8,2025,2,2025_02_post.xlsx,2025-02-01,
Recife,J1,43,2025,2,2025_02_post.xlsx,2025-02-01,
Recife,M1,6,2025,2,2025_02_post.xlsx,2025-02-01,
Reykjavik,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Reykjavik,J1,7,2025,2,2025_02_post.xlsx,2025-02-01,
Riga,F1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Riga,J1,14,2025,2,2025_02_post.xlsx,2025-02-01,
Rio de Janeiro,F1,26,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Rio de Janeiro,J1,99,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Rio de Janeiro,M1,4,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Riyadh,F1,98,2025,2,2025_02_post.xlsx,2025-02-01,Saudi Arabia
Riyadh,J1,10,2025,2,2025_02_post.xlsx,2025-02-01,Saudi Arabia
Riyadh,M1,18,2025,2,2025_02_post.xlsx,2025-02-01,Saudi Arabia
Rome,F1,20,2025,2,2025_02_post.xlsx,2025-02-01,Italy
Rome,J1,98,2025,2,2025_02_post.xlsx,2025-02-01,Italy
Rome,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,Italy
San Jose,F1,5,2025,2,2025_02_post.xlsx,2025-02-01,
San Jose,J1,9,2025,2,2025_02_post.xlsx,2025-02-01,
San Jose,M1,5,2025,2,2025_02_post.xlsx,2025-02-01,
San Salvador,F1,6,2025,2,2025_02_post.xlsx,2025-02-01,
San Salvador,J1,11,2025,2,2025_02_post.xlsx,2025-02-01,
San Salvador,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Santiago,F1,42,2025,2,2025_02_post.xlsx,2025-02-01,Chile
Santiago,J1,44,2025,2,2025_02_post.xlsx,2025-02-01,Chile
Santo Domingo,F1,60,2025,2,2025_02_post.xlsx,2025-02-01,Dominican Republic
Santo Domingo,J1,21,2025,2,2025_02_post.xlsx,2025-02-01,Dominican Republic
Sao Paulo,F1,88,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Sao Paulo,J1,304,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Sao Paulo,M1,29,2025,2,2025_02_post.xlsx,2025-02-01,Brazil
Sarajevo,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Sarajevo,J1,27,2025,2,2025_02_post.xlsx,2025-02-01,
Seoul,F1,257,2025,2,2025_02_post.xlsx,2025-02-01,South Korea
Seoul,J1,508,2025,2,2025_02_post.xlsx,2025-02-01,South Korea
Seoul,M1,61,2025,2,2025_02_post.xlsx,2025-02-01,South Korea
Shanghai,F1,312,2025,2,2025_02_post.xlsx,2025-02-01,China
Shanghai,J1,181,2025,2,2025_02_post.xlsx,2025-02-01,China
Shanghai,M1,10,2025,2,2025_02_post.xlsx,2025-02-01,China
Shenyang,F1,20,2025,2,2025_02_post.xlsx,2025-02-01,China
Shenyang,J1,16,2025,2,2025_02_post.xlsx,2025-02-01,China
Singapore,F1,28,2025,2,2025_02_post.xlsx,2025-02-01,Singapore
Singapore,J1,87,2025,2,2025_02_post.xlsx,2025-02-01,Singapore
Singapore,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Singapore
Skopje,J1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Sofia,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,Bulgaria
Sofia,J1,328,2025,2,2025_02_post.xlsx,2025-02-01,Bulgaria
Stockholm,F1,25,2025,2,2025_02_post.xlsx,2025-02-01,Sweden
Stockholm,J1,60,2025,2,2025_02_post.xlsx,2025-02-01,Sweden
Stockholm,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Sweden
Surabaya,F1,5,2025,2,2025_02_post.xlsx,2025-02-01,
Surabaya,J1,22,2025,2,2025_02_post.xlsx,2025-02-01,
Suva,J1,7,2025,2,2025_02_post.xlsx,2025-02-01,
Suva,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Sydney,F1,15,2025,2,2025_02_post.xlsx,2025-02-01,Australia
Sydney,J1,165,2025,2,2025_02_post.xlsx,2025-02-01,Australia
Sydney,M1,3,2025,2,2025_02_post.xlsx,2025-02-01,Australia
Tallinn,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Tallinn,J1,35,2025,2,2025_02_post.xlsx,2025-02-01,
Tashkent,F1,7,2025,2,2025_02_post.xlsx,2025-02-01,
Tashkent,J1,13,2025,2,2025_02_post.xlsx,2025-02-01,
Tashkent,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Tbilisi,F1,7,2025,2,2025_02_post.xlsx,2025-02-01,
Tbilisi,J1,13,2025,2,2025_02_post.xlsx,2025-02-01,
Tegucigalpa,F1,17,2025,2,2025_02_post.xlsx,2025-02-01,
Tegucigalpa,J1,20,2025,2,2025_02_post.xlsx,2025-02-01,
Tel Aviv,F1,24,2025,2,2025_02_post.xlsx,2025-02-01,Israel
Tel Aviv,J1,42,2025,2,2025_02_post.xlsx,2025-02-01,Israel
Tel Aviv,M1,4,2025,2,2025_02_post.xlsx,2025-02-01,Israel
Tijuana,F1,11,2025,2,2025_02_post.xlsx,2025-02-01,
Tijuana,J1,24,2025,2,2025_02_post.xlsx,2025-02-01,
Tijuana,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Tirana,F1,9,2025,2,2025_02_post.xlsx,2025-02-01,
Tirana,J1,10,2025,2,2025_02_post.xlsx,2025-02-01,
Tokyo,F1,327,2025,2,2025_02_post.xlsx,2025-02-01,Japan
Tokyo,J1,142,2025,2,2025_02_post.xlsx,2025-02-01,Japan
Tokyo,M1,14,2025,2,2025_02_post.xlsx,2025-02-01,Japan
Toronto,F1,14,2025,2,2025_02_post.xlsx,2025-02-01,Canada
Toronto,J1,17,2025,2,2025_02_post.xlsx,2025-02-01,Canada
Toronto,M1,2,2025,2,2025_02_post.xlsx,2025-02-01,Canada
Tunis,F1,6,2025,2,2025_02_post.xlsx,2025-02-01,
Tunis,J1,16,2025,2,2025_02_post.xlsx,2025-02-01,
Ulaanbaatar,F1,29,2025,2,2025_02_post.xlsx,2025-02-01,Mongolia
Ulaanbaatar,J1,261,2025,2,2025_02_post.xlsx,2025-02-01,Mongolia
Ulaanbaatar,M1,1,2025,2,2025_02_post.xlsx,2025-02-01,Mongolia
Vancouver,F1,40,2025,2,2025_02_post.xlsx,2025-02-01,Canada
Vancouver,J1,7,2025,2,2025_02_post.xlsx,2025-02-01,Canada
Vienna,F1,29,2025,2,2025_02_post.xlsx,2025-02-01,Austria
Vienna,J1,53,2025,2,2025_02_post.xlsx,2025-02-01,Austria
Vienna,M1,3,2025,2,2025_02_post.xlsx,2025-02-01,Austria
Vientiane,J1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Vilnius,F1,2,2025,2,2025_02_post.xlsx,2025-02-01,
Vilnius,J1,162,2025,2,2025_02_post.xlsx,2025-02-01,
Warsaw,F1,17,2025,2,2025_02_post.xlsx,2025-02-01,Poland
Warsaw,J1,60,2025,2,2025_02_post.xlsx,2025-02-01,Poland
Windhoek,F1,1,2025,2,2025_02_post.xlsx,2025-02-01,
Windhoek,J1,8,2025,2,2025_02_post.xlsx,2025-02-01,
Windhoek,M1,3,2025,2,2025_02_post.xlsx,2025-02-01,
Wuhan,F1,69,2025,2,2025_02_post.xlsx,2025-02-01,China
Wuhan,J1,60,2025,2,2025_02_post.xlsx,2025-02-01,China
Yaounde,F1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Yaounde,J1,4,2025,2,2025_02_post.xlsx,2025-02-01,
Yerevan,F1,9,2025,2,2025_02_post.xlsx,2025-02-01,Armenia
Yerevan,J1,27,2025,2,2025_02_post.xlsx,2025-02-01,Armenia
Zagreb,F1,3,2025,2,2025_02_post.xlsx,2025-02-01,Croatia
Zagreb,J1,126,2025,2,2025_02_post.xlsx,2025-02-01,Croatia
Abidjan,F1,23,2025,3,2025_03_post.xlsx,2025-03-01,
Abu Dhabi,F1,10,2025,3,2025_03_post.xlsx,2025-03-01,United Arab Emirates
Abu Dhabi,J1,6,2025,3,2025_03_post.xlsx,2025-03-01,United Arab Emirates
Abu Dhabi,M1,1,2025,3,2025_03_post.xlsx,2025-03-01,United Arab Emirates
Abuja,F1,41,2025,3,2025_03_post.xlsx,2025-03-01,Nigeria
Abuja,J1,9,2025,3,2025_03_post.xlsx,2025-03-01,Nigeria
Abuja,M1,1,2025,3,2025_03_post.xlsx,2025-03-01,Nigeria
Accra,F1,101,2025,3,2025_03_post.xlsx,2025-03-01,Ghana
Accra,J1,29,2025,3,2025_03_post.xlsx,2025-03-01,Ghana
Addis Ababa,F1,24,2025,3,2025_03_post.xlsx,2025-03-01,
Addis Ababa,J1,7,2025,3,2025_03_post.xlsx,2025-03-01,
AIT Taipei,F1,153,2025,3,2025_03_post.xlsx,2025-03-01,Taiwan
AIT Taipei,J1,221,2025,3,2025_03_post.xlsx,2025-03-01,Taiwan
AIT Taipei,M1,3,2025,3,2025_03_post.xlsx,2025-03-01,Taiwan
Algiers,F1,13,2025,3,2025_03_post.xlsx,2025-03-01,
Algiers,J1,3,2025,3,2025_03_post.xlsx,2025-03-01,
Almaty,F1,30,2025,3,2025_03_post.xlsx,2025-03-01,Kazakhstan
Almaty,J1,18,2025,3,2025_03_post.xlsx,2025-03-01,Kazakhstan
Amman,F1,14,2025,3,2025_03_post.xlsx,2025-03-01,
Amman,J1,57,2025,3,2025_03_post.xlsx,2025-03-01,
Amsterdam,F1,9,2025,3,2025_03_post.xlsx,2025-03-01,Netherlands
Amsterdam,J1,22,2025,3,2025_03_post.xlsx,2025-03-01,Netherlands
Ankara,F1,32,2025,3,2025_03_post.xlsx,2025-03-01,Turkey
Ankara,J1,671,2025,3,2025_03_post.xlsx,2025-03-01,Turkey
Ankara,M1,6,2025,3,2025_03_post.xlsx,2025-03-01,Turkey
Antananarivo,F1,6,2025,3,2025_03_post.xlsx,2025-03-01,
Antananarivo,J1,21,2025,3,2025_03_post.xlsx,2025-03-01,
Antananarivo,M1,1,2025,3,2025_03_post.xlsx,2025-03-01,
Apia,F1,2,2025,3,2025_03_post.xlsx,2025-03-01,
Apia,J1,4,2025,3,2025_03_post.xlsx,2025-03-01,
Ashgabat,F1,1,2025,3,2025_03_post.xlsx,2025-03-01,
Asmara,F1,1,2025,3,2025_03_post.xlsx,2025-03-01,
Asmara,J1,1,2025,3,2025_03_post.xlsx,2025-03-01,
Astana,F1,39,2025,3,2025_03_post.xlsx,2025-03-01,Kazakhstan
Astana,J1,23,2025,3,2025_03_post.xlsx,2025-03-01,Kazakhstan
Astana,M1,1,2025,3,2025_03_post.xlsx,2025-03-01,Kazakhstan
Asuncion,F1,7,2025,3,2025_03_post.xlsx,2025-03-01,
Asuncion,J1,9,2025,3,2025_03_post.xlsx,2025-03-01,
Asuncion,M1,1,2025,3,2025_03_post.xlsx,2025-03-01,
Athens,F1,27,2025,3,2025_03_post.xlsx,2025-03-01,
Athens,J1,22,2025,3,2025_03_post.xlsx,2025-03-01,
Auckland,F1,26,2025,3,2025_03_post.xlsx,2025-03-01,New Zealand
Auckland,J1,343,2025,3,2025_03_post.xlsx,2025-03-01,New Zealand
Auckland,M1,5,2025,3,2025_03_post.xlsx,2025-03-01,New Zealand
Baghdad,F1,1,2025,3,2025_03_post.xlsx,2025-03-01,
Baghdad,J1,6,2025,3,2025_03_post.xlsx,2025-03-01,
Baku,F1,17,2025,3,2025_03_post.xlsx,2025-03-01,
Baku,J1,7,2025,3,2025_03_post.xlsx,2025-03-01,
Bamako,F1,7,2025,3,2025_03_post.xlsx,2025-03-01,
Bamako,J1,2,2025,3,2025_03_post.xlsx,2025-03-01,
Bandar Seri Begawan,J1,10,2025,3,2025_03_post.xlsx,2025-03-01,
Bangkok,F1,83,2025,3,2025_03_post.xlsx,2025-03-01,Thailand
Bangkok,J1,2243,2025,3,2025_03_post.xlsx,2025-03-01,Thailand
Bangkok,M1,2,2025,3,2025_03_post.xlsx,2025-03-01,Thailand
Banjul,J1,1,2025,3,2025_03_post.xlsx,2025-03-01,
Beijing,F1,646,2025,3,2025_03_post.xlsx,2025-03-01,China
Beijing,J1,330,2025,3,2025_03_post.xlsx,2025-03-01,China
